OBJECTID;Source_y;Source_x;Destination_y;Destination_x;xyear;Shape_Length;YEAR;DISTANCE
7829;48,723333300000000;2,379444400000000;45,445098999999999;9,276740000000000;2005;7,639712432757618;1/1/2005 0:00:00;664,382422396247989
7830;48,723333300000000;2,379444400000000;45,445098999999999;9,276740000000000;2005;7,639712432757618;1/1/2005 0:00:00;664,382422396247989
7831;49,012797999999997;2,550000000000000;38,781300000000002;-9,135920000000000;2005;15,566105189345823;1/1/2005 0:00:00;1477,474224708582824
7832;49,012797999999997;2,550000000000000;38,781300000000002;-9,135920000000000;2005;15,566105189345823;1/1/2005 0:00:00;1477,474224708582824
7833;48,723333300000000;2,379444400000000;38,781300000000002;-9,135920000000000;2005;15,244983579501675;1/1/2005 0:00:00;1446,591309033693733
7834;41,275278000000000;28,751944000000002;38,781300000000002;-9,135920000000000;2005;38,150807732706433;1/1/2005 0:00:00;3238,557821437113034
7835;48,723333300000000;2,379444400000000;38,781300000000002;-9,135920000000000;2005;15,244983579501675;1/1/2005 0:00:00;1446,591309033693733
7836;41,275278000000000;28,751944000000002;38,781300000000002;-9,135920000000000;2005;38,150807732706433;1/1/2005 0:00:00;3238,557821437113034
7837;48,723333300000000;2,379444400000000;38,781300000000002;-9,135920000000000;2005;15,244983579501675;1/1/2005 0:00:00;1446,591309033693733
7838;49,012797999999997;2,550000000000000;38,781300000000002;-9,135920000000000;2005;15,566105189345823;1/1/2005 0:00:00;1477,474224708582824
7839;48,723333300000000;2,379444400000000;38,781300000000002;-9,135920000000000;2005;15,244983579501675;1/1/2005 0:00:00;1446,591309033693733
7840;48,723333300000000;2,379444400000000;38,781300000000002;-9,135920000000000;2005;15,244983579501675;1/1/2005 0:00:00;1446,591309033693733
7841;49,012797999999997;2,550000000000000;46,223700999999998;14,457599999999999;2005;12,237504276031236;1/1/2005 0:00:00;1019,198216682872271
